stop_id,tract_id
9212,1400000US17031611500
9213,1400000US17031630600
9214,1400000US17031630600
9215,1400000US17031630600
9216,1400000US17031630600
9217,1400000US17031630600
9218,1400000US17031630600
9219,1400000US17031630600
9220,1400000US17031630600
9221,1400000US17031630600
9222,1400000US17031630600
9223,1400000US17031630600
9224,1400000US17031811100
9225,1400000US17031811100
9226,1400000US17031811100
9227,1400000US17031811100
9228,1400000US17031811100
9229,1400000US17031810800
9230,1400000US17031810800
9231,1400000US17031810800
9232,1400000US17031810800
9233,1400000US17031170900
9234,1400000US17031170900
9236,1400000US17031170900
9237,1400000US17031180100
9239,1400000US17031180100
9240,1400000US17031180100
9241,1400000US17031180100
9242,1400000US17031180100
9243,1400000US17031831500
9245,1400000US17031190401
9246,1400000US17031190401
9247,1400000US17031190401
9252,1400000US17031190402
9256,1400000US17031190300
9258,1400000US17031190200
9263,1400000US17031190100
9264,1400000US17031200100
9265,1400000US17031200100
9268,1400000US17031210400
9269,1400000US17031210400
9270,1400000US17031210501
9272,1400000US17031210501
9273,1400000US17031210501
9274,1400000US17031210601
9280,1400000US17031051300
9281,1400000US17031062600
9285,1400000US17031062800
9286,1400000US17031062800
9291,1400000US17031063200
9293,1400000US17031063200
9294,1400000US17031063200
9295,1400000US17031063303
9296,1400000US17031063303
9302,1400000US17031062300
9305,1400000US17031062400
9306,1400000US17031062500
9307,1400000US17031051200
9308,1400000US17031051200
9312,1400000US17031051000
9313,1400000US17031831100
9314,1400000US17031831100
9315,1400000US17031831100
9316,1400000US17031831100
9317,1400000US17031831100
9321,1400000US17031161300
9322,1400000US17031161200
9323,1400000US17031161200
9324,1400000US17031151002
9326,1400000US17031151002
9327,1400000US17031151002
9328,1400000US17031151001
9329,1400000US17031151001
9330,1400000US17031151100
9331,1400000US17031151100
9332,1400000US17031151100
9333,1400000US17031151100
9334,1400000US17031151200
9335,1400000US17031151200
9337,1400000US17031151200
9338,1400000US17031151200
9339,1400000US17031171100
9340,1400000US17031171100
9341,1400000US17031171100
9343,1400000US17031171000
9344,1400000US17031171000
9345,1400000US17031171000
9346,1400000US17031171000
9347,1400000US17031171000
9349,1400000US17031171000
9350,1400000US17031171000
9351,1400000US17031170800
9352,1400000US17031170800
9353,1400000US17031170800
9354,1400000US17031170800
9356,1400000US17031170700
9357,1400000US17031170700
9358,1400000US17031170700
9359,1400000US17031170600
9360,1400000US17031170600
9361,1400000US17031170600
9362,1400000US17031170600
9363,1400000US17031822101
9364,1400000US17031822000
9365,1400000US17031822000
9366,1400000US17031822000
9367,1400000US17031822000
9368,1400000US17031822000
9369,1400000US17031822000
9370,1400000US17031822000
9371,1400000US17031822000
9372,1400000US17031821600
9373,1400000US17031821600
9374,1400000US17031821600
9375,1400000US17031821600
9376,1400000US17031821600
9377,1400000US17031821600
9378,1400000US17031821600
9379,1400000US17031821600
9380,1400000US17031821600
9381,1400000US17031821600
9382,1400000US17031821600
9383,1400000US17031821600
9384,1400000US17031821600
9386,1400000US17031720100
9387,1400000US17031720100
9388,1400000US17031711300
9390,1400000US17031711300
9391,1400000US17031711300
9393,1400000US17031711400
9395,1400000US17031711400
9397,1400000US17031711400
9399,1400000US17031711400
9401,1400000US17031711500
9402,1400000US17031711500
9403,1400000US17031711500
9404,1400000US17031834000
9405,1400000US17031842400
9408,1400000US17031842400
9409,1400000US17031440600
9411,1400000US17031440600
9412,1400000US17031440600
9413,1400000US17031440600
9414,1400000US17031440600
9415,1400000US17031440600
9416,1400000US17031440700
9417,1400000US17031440700
9418,1400000US17031440700
9419,1400000US17031440700
9420,1400000US17031440800
9421,1400000US17031440800
9422,1400000US17031470100
9423,1400000US17031470100
9425,1400000US17031480200
9426,1400000US17031480200
9427,1400000US17031480200
9428,1400000US17031480200
9429,1400000US17031480100
9430,1400000US17031480100
9431,1400000US17031480100
9432,1400000US17031480100
9434,1400000US17031480100
9435,1400000US17031480100
9436,1400000US17031480100
9437,1400000US17031480500
9438,1400000US17031460800
9439,1400000US17031460800
9440,1400000US17031460800
9441,1400000US17031460800
9442,1400000US17031460800
9444,1400000US17031460800
9445,1400000US17031460800
9446,1400000US17031460800
9447,1400000US17031460800
9448,1400000US17031460800
9449,1400000US17031460800
9450,1400000US17031833900
9451,1400000US17031833900
9452,1400000US17031833900
9454,1400000US17031460301
9456,1400000US17031460301
9457,1400000US17031460301
9458,1400000US17031460301
9459,1400000US17031460301
9460,1400000US17031460400
9461,1400000US17031460400
9462,1400000US17031450300
9463,1400000US17031450300
9464,1400000US17031450300
9465,1400000US17031450300
9466,1400000US17031450300
9467,1400000US17031450300
9468,1400000US17031450300
9469,1400000US17031450300
9470,1400000US17031834300
9471,1400000US17031834300
9472,1400000US17031834300
9475,1400000US17031440102
9476,1400000US17031440102
9480,1400000US17031440202
9481,1400000US17031440202
9482,1400000US17031440202
9483,1400000US17031440202
9484,1400000US17031440300
9485,1400000US17031440300
9486,1400000US17031440300
9487,1400000US17031440300
9489,1400000US17031440300
9491,1400000US17031842400
9492,1400000US17031842400
9493,1400000US17031842400
9494,1400000US17031710900
9495,1400000US17031710900
9496,1400000US17031710900
9498,1400000US17031711000
9500,1400000US17031711000
9502,1400000US17031711100
9503,1400000US17031711100
9504,1400000US17031711100
9505,1400000US17031711100
9506,1400000US17031711200
9508,1400000US17031711200
9509,1400000US17031711200
9510,1400000US17031700502
9511,1400000US17031700502
9512,1400000US17031700502
9513,1400000US17031700502
9515,1400000US17031700502
9516,1400000US17031700502
9517,1400000US17031700502
9518,1400000US17031700502
9519,1400000US17031700402
9520,1400000US17031700402
9521,1400000US17031700402
9522,1400000US17031700402
9523,1400000US17031700402
9524,1400000US17031700402
9525,1400000US17031700402
9526,1400000US17031700302
9527,1400000US17031700302
9528,1400000US17031700302
9529,1400000US17031700302
9530,1400000US17031700302
9531,1400000US17031700302
9532,1400000US17031700302
9534,1400000US17031100200
9535,1400000US17031100200
9536,1400000US17031100200
9537,1400000US17031100200
9538,1400000US17031100200
9539,1400000US17031100200
9541,1400000US17031100300
9542,1400000US17031100300
9543,1400000US17031100600
9544,1400000US17031100600
9545,1400000US17031100600
9546,1400000US17031100600
9547,1400000US17031100600
9548,1400000US17031100700
9549,1400000US17031100700
9550,1400000US17031100700
9551,1400000US17031810600
9552,1400000US17031150501
9553,1400000US17031150501
9554,1400000US17031150501
9555,1400000US17031150501
9556,1400000US17031150501
9557,1400000US17031150501
9558,1400000US17031150501
9559,1400000US17031150501
9560,1400000US17031150501
9561,1400000US17031150502
9562,1400000US17031150502
9563,1400000US17031150502
9564,1400000US17031150502
9565,1400000US17031150502
9566,1400000US17031170200
9567,1400000US17031170200
9568,1400000US17031170200
9569,1400000US17031170200
9571,1400000US17031171100
9572,1400000US17031171100
9574,1400000US17031190401
9575,1400000US17031190401
9576,1400000US17031190401
9577,1400000US17031190401
9578,1400000US17031190601
9579,1400000US17031190601
9580,1400000US17031190601
9581,1400000US17031190601
9582,1400000US17031191301
9583,1400000US17031191301
9585,1400000US17031250400
9586,1400000US17031250400
9587,1400000US17031250400
9589,1400000US17031812100
9590,1400000US17031812100
9591,1400000US17031812100
9592,1400000US17031812100
9593,1400000US17031812100
9595,1400000US17031812100
9596,1400000US17031812500
9599,1400000US17031812500
9600,1400000US17031812500
9602,1400000US17031812500
9603,1400000US17031812600
9604,1400000US17031812600
9605,1400000US17031812600
9606,1400000US17031812600
9607,1400000US17031813000
9608,1400000US17031813000
9609,1400000US17031813000
9611,1400000US17031813100
9612,1400000US17031813100
9613,1400000US17031813100
9615,1400000US17031831400
9616,1400000US17031831400
9617,1400000US17031831400
9618,1400000US17031831400
9619,1400000US17031831400
9620,1400000US17031831400
9621,1400000US17031252101
9622,1400000US17031252101
9623,1400000US17031252101
9624,1400000US17031252101
9625,1400000US17031252000
9626,1400000US17031252000
9627,1400000US17031252000
9628,1400000US17031252000
9629,1400000US17031252000
9630,1400000US17031251400
9631,1400000US17031251400
9632,1400000US17031251400
9634,1400000US17031251300
9635,1400000US17031251300
9636,1400000US17031251300
9637,1400000US17031251300
9638,1400000US17031251300
9639,1400000US17031250600
9640,1400000US17031250600
9641,1400000US17031250600
9642,1400000US17031250600
9643,1400000US17031250400
9644,1400000US17031250400
9645,1400000US17031250400
9646,1400000US17031191302
9647,1400000US17031191302
9648,1400000US17031191301
9649,1400000US17031191302
9650,1400000US17031190601
9651,1400000US17031190601
9652,1400000US17031190601
9653,1400000US17031190602
9654,1400000US17031190402
9656,1400000US17031190402
9657,1400000US17031151200
9658,1400000US17031151200
9659,1400000US17031151200
9660,1400000US17031151200
9661,1400000US17031151200
9662,1400000US17031150600
9663,1400000US17031150600
9664,1400000US17031150600
9666,1400000US17031150402
9667,1400000US17031150402
9668,1400000US17031150402
9669,1400000US17031150402
9670,1400000US17031150401
9671,1400000US17031150401
9672,1400000US17031150401
9673,1400000US17031150401
9675,1400000US17031150401
9676,1400000US17031150401
9677,1400000US17031150401
9678,1400000US17031150401
9687,1400000US17031150401
9688,1400000US17031150401
9689,1400000US17031150401
9690,1400000US17031110300
9691,1400000US17031110300
9692,1400000US17031110300
9693,1400000US17031110300
9694,1400000US17031110300
9695,1400000US17031110300
9696,1400000US17031110300
9697,1400000US17031110300
9698,1400000US17031110300
9700,1400000US17031110300
9701,1400000US17031110300
9702,1400000US17031110300
9703,1400000US17031110300
9704,1400000US17031100100
9706,1400000US17031100100
9707,1400000US17031100100
9708,1400000US17031100100
9709,1400000US17031100100
9710,1400000US17031100100
9711,1400000US17031100100
9712,1400000US17031810501
9713,1400000US17031810501
9714,1400000US17031810501
9715,1400000US17031810501
9716,1400000US17031810501
9717,1400000US17031810501
9718,1400000US17031810501
9719,1400000US17031810501
9720,1400000US17031810502
9721,1400000US17031810502
9722,1400000US17031810502
9723,1400000US17031810600
9724,1400000US17031810600
9725,1400000US17031810600
9726,1400000US17031810600
9727,1400000US17031810600
9728,1400000US17031810600
9729,1400000US17031810600
9730,1400000US17031810600
9731,1400000US17031150401
9732,1400000US17031810600
9733,1400000US17031810600
9734,1400000US17031810600
9735,1400000US17031810600
9736,1400000US17031810600
9737,1400000US17031810600
9738,1400000US17031100700
9740,1400000US17031770901
9741,1400000US17031770901
9742,1400000US17031770901
9743,1400000US17031770901
9744,1400000US17031770901
9745,1400000US17031770901
9746,1400000US17031770901
9747,1400000US17031770901
9748,1400000US17031770902
9749,1400000US17031770902
9750,1400000US17031770902
9751,1400000US17031770902
9753,1400000US17031110501
9796,1400000US17031110501
9797,1400000US17031110400
9798,1400000US17031110502
9799,1400000US17031110502
9800,1400000US17031110502
9801,1400000US17031110400
9802,1400000US17031110400
9803,1400000US17031110400
9805,1400000US17031110300
9807,1400000US17031110300
9809,1400000US17031110300
9810,1400000US17031100600
9811,1400000US17031100600
9813,1400000US17031100600
9814,1400000US17031100600
9815,1400000US17031100600
9817,1400000US17031100600
9818,1400000US17031100600
9819,1400000US17031100600
9839,1400000US17031100500
9841,1400000US17031100300
9842,1400000US17031100300
9843,1400000US17031100300
9844,1400000US17031100300
9845,1400000US17031100400
9846,1400000US17031100400
9847,1400000US17031100400
9849,1400000US17031100400
9850,1400000US17031100400
9851,1400000US17031100300
9852,1400000US17031100300
9853,1400000US17031090300
9854,1400000US17031100300
9855,1400000US17031100300
9856,1400000US17031100300
9857,1400000US17031100300
9858,1400000US17031100300
9860,1400000US17031100600
9861,1400000US17031100600
9864,1400000US17031100600
9865,1400000US17031100600
9866,1400000US17031100600
9868,1400000US17031100600
9869,1400000US17031100600
9872,1400000US17031110300
9873,1400000US17031110300
9874,1400000US17031110300
9876,1400000US17031110400
9878,1400000US17031110400
9879,1400000US17031110400
9880,1400000US17031110502
9881,1400000US17031110502
9884,1400000US17031110200
9885,1400000US17031110200
9886,1400000US17031110200
9887,1400000US17031110200
9889,1400000US17031110200
9890,1400000US17031110200
9891,1400000US17031100100
9893,1400000US17031100200
9894,1400000US17031100200
9895,1400000US17031100200
9896,1400000US17031100200
9897,1400000US17031100200
9898,1400000US17031100200
9899,1400000US17031100200
9900,1400000US17031100200
9901,1400000US17031100200
9903,1400000US17031090200
9904,1400000US17031090200
9905,1400000US17031090200
9906,1400000US17031090200
9908,1400000US17031090200
9910,1400000US17031090200
9911,1400000US17031090200
9912,1400000US17031805502
9913,1400000US17031805502
9914,1400000US17031805502
9915,1400000US17031805502
9916,1400000US17031805502
9917,1400000US17031805501
9918,1400000US17031805501
9919,1400000US17031805502
9920,1400000US17031805502
9921,1400000US17031805502
9922,1400000US17031805502
9923,1400000US17031805502
9924,1400000US17031090200
9925,1400000US17031090200
9927,1400000US17031090200
9929,1400000US17031090200
9930,1400000US17031090200
9931,1400000US17031090200
9932,1400000US17031090200
9933,1400000US17031090200
9934,1400000US17031100200
9935,1400000US17031100200
9936,1400000US17031100200
9937,1400000US17031100200
9938,1400000US17031100200
9939,1400000US17031100200
9940,1400000US17031100200
9941,1400000US17031100200
9942,1400000US17031100200
9943,1400000US17031100200
9944,1400000US17031100100
9945,1400000US17031100100
9946,1400000US17031110200
9948,1400000US17031110200
9949,1400000US17031110200
9951,1400000US17031110200
9953,1400000US17031110400
9956,1400000US17031823304
9957,1400000US17031823304
9958,1400000US17031740400
9959,1400000US17031740400
9960,1400000US17031740400
9962,1400000US17031823304
9963,1400000US17031823304
9964,1400000US17031740100
9965,1400000US17031740100
9966,1400000US17031740100
9967,1400000US17031740100
9968,1400000US17031740100
9969,1400000US17031740100
9971,1400000US17031740100
9972,1400000US17031740100
9973,1400000US17031740100
9975,1400000US17031821900
9976,1400000US17031821900
9977,1400000US17031821900
9978,1400000US17031821900
9979,1400000US17031821800
9980,1400000US17031821800
9981,1400000US17031821800
9982,1400000US17031821800
9983,1400000US17031821800
9984,1400000US17031821800
9985,1400000US17031821600
9986,1400000US17031821600
9987,1400000US17031821600
9988,1400000US17031821600
9989,1400000US17031821600
9990,1400000US17031821600
9991,1400000US17031700502
9992,1400000US17031700502
9993,1400000US17031700502
9995,1400000US17031700501
9996,1400000US17031700501
9998,1400000US17031700501
9999,1400000US17031700100
10000,1400000US17031700100
10004,1400000US17031661100
10006,1400000US17031660900
10007,1400000US17031660800
10008,1400000US17031660800
10009,1400000US17031660600
10011,1400000US17031660500
10012,1400000US17031660500
10013,1400000US17031660500
10014,1400000US17031660500
10015,1400000US17031660900
10016,1400000US17031661100
10017,1400000US17031661100
10020,1400000US17031700100
10021,1400000US17031700100
10022,1400000US17031700100
10023,1400000US17031700401
10024,1400000US17031700401
10025,1400000US17031700401
10026,1400000US17031700401
10027,1400000US17031700402
10028,1400000US17031700402
10029,1400000US17031700402
10030,1400000US17031700402
10031,1400000US17031821600
10032,1400000US17031821600
10033,1400000US17031821600
10034,1400000US17031821600
10035,1400000US17031821600
10036,1400000US17031821600
10037,1400000US17031821800
10038,1400000US17031821800
10039,1400000US17031821800
10040,1400000US17031821800
10041,1400000US17031821800
10042,1400000US17031821800
10043,1400000US17031821900
10044,1400000US17031821900
10045,1400000US17031821900
10046,1400000US17031821900
10047,1400000US17031740200
10048,1400000US17031740200
10049,1400000US17031740200
10051,1400000US17031740300
10052,1400000US17031740300
10053,1400000US17031740300
10054,1400000US17031740300
10055,1400000US17031740400
10056,1400000US17031740400
10057,1400000US17031740400
10058,1400000US17031740400
10059,1400000US17031740400
10060,1400000US17031740400
10061,1400000US17031740400
10062,1400000US17031740400
10063,1400000US17031740400
10064,1400000US17031740400
10066,1400000US17031740400
10068,1400000US17031843900
10069,1400000US17031843900
10070,1400000US17031843900
10071,1400000US17031843900
10072,1400000US17031843900
10073,1400000US17031834400
10074,1400000US17031834400
10075,1400000US17031834400
10076,1400000US17031834400
10077,1400000US17031834400
10078,1400000US17031834400
10079,1400000US17031420800
10080,1400000US17031420800
10081,1400000US17031420800
10082,1400000US17031420700
10083,1400000US17031420700
10084,1400000US17031421200
10085,1400000US17031421200
10086,1400000US17031421200
10087,1400000US17031690300
10088,1400000US17031690300
10089,1400000US17031681200
10090,1400000US17031681200
10091,1400000US17031681200
10092,1400000US17031681200
10094,1400000US17031681200
10095,1400000US17031681200
10096,1400000US17031681200
10097,1400000US17031681100
10099,1400000US17031681100
10101,1400000US17031681100
10102,1400000US17031681100
10103,1400000US17031834900
10104,1400000US17031834900
10105,1400000US17031671600
10106,1400000US17031671600
10108,1400000US17031671500
10110,1400000US17031671500
10111,1400000US17031671300
10117,1400000US17031660900
10118,1400000US17031660900
10119,1400000US17031660900
10120,1400000US17031660900
10121,1400000US17031660900
10122,1400000US17031660900
10123,1400000US17031660900
10124,1400000US17031660900
10125,1400000US17031660900
10126,1400000US17031650400
10127,1400000US17031650400
10128,1400000US17031650400
10132,1400000US17031650400
10133,1400000US17031650400
10134,1400000US17031650400
10135,1400000US17031650400
10136,1400000US17031650400
10137,1400000US17031661100
10138,1400000US17031661100
10139,1400000US17031661100
10140,1400000US17031661100
10141,1400000US17031661100
10144,1400000US17031661000
10145,1400000US17031661000
10146,1400000US17031661000
10147,1400000US17031661000
10153,1400000US17031671500
10154,1400000US17031671500
10156,1400000US17031671500
10159,1400000US17031671600
10160,1400000US17031671600
10161,1400000US17031834900
10162,1400000US17031834900
10163,1400000US17031681100
10165,1400000US17031681100
10167,1400000US17031681100
10168,1400000US17031681100
10169,1400000US17031681200
10170,1400000US17031681200
10172,1400000US17031681200
10173,1400000US17031681200
10174,1400000US17031681200
10175,1400000US17031690300
10176,1400000US17031690300
10177,1400000US17031690300
10178,1400000US17031690300
10179,1400000US17031690400
10180,1400000US17031421200
10181,1400000US17031421200
10182,1400000US17031421200
10183,1400000US17031421200
10184,1400000US17031421200
10185,1400000US17031841800
10186,1400000US17031841800
10187,1400000US17031841800
10188,1400000US17031841800
10189,1400000US17031841800
10190,1400000US17031841800
10191,1400000US17031841800
10192,1400000US17031841800
10193,1400000US17031841800
10194,1400000US17031430300
10195,1400000US17031430300
10196,1400000US17031430300
10198,1400000US17031843900
10199,1400000US17031150200
10200,1400000US17031150200
10202,1400000US17031150200
10203,1400000US17031150200
10204,1400000US17031150800
10206,1400000US17031150800
10207,1400000US17031150800
10208,1400000US17031150800
10209,1400000US17031151002
10210,1400000US17031151002
10211,1400000US17031151002
10215,1400000US17031190200
10216,1400000US17031190200
10218,1400000US17031190800
10223,1400000US17031191100
10224,1400000US17031191100
10225,1400000US17031191100
10226,1400000US17031250200
10227,1400000US17031250200
10228,1400000US17031250800
10229,1400000US17031250800
10230,1400000US17031250800
10231,1400000US17031831300
10233,1400000US17031251000
10235,1400000US17031251000
10237,1400000US17031251700
10240,1400000US17031251700
10241,1400000US17031251800
10247,1400000US17031252202
10248,1400000US17031252202
10249,1400000US17031252202
10250,1400000US17031252202
10251,1400000US17031252202
10252,1400000US17031831400
10253,1400000US17031831400
10254,1400000US17031831400
10256,1400000US17031831400
10257,1400000US17031813302
10258,1400000US17031813302
10259,1400000US17031813302
10261,1400000US17031813702
10264,1400000US17031813702
10265,1400000US17031813801
10269,1400000US17031813801
10272,1400000US17031813801
10274,1400000US17031813801
10276,1400000US17031813702
10277,1400000US17031813702
10278,1400000US17031813302
10279,1400000US17031813302
10280,1400000US17031813302
10283,1400000US17031831400
10284,1400000US17031831400
10285,1400000US17031831400
10286,1400000US17031831400
10287,1400000US17031252202
10288,1400000US17031252202
10292,1400000US17031252202
10295,1400000US17031251800
10297,1400000US17031251700
10300,1400000US17031251700
10301,1400000US17031251700
10302,1400000US17031251000
10303,1400000US17031251000
10304,1400000US17031251000
10306,1400000US17031831300
10307,1400000US17031831300
10308,1400000US17031831300
10309,1400000US17031831300
10310,1400000US17031831300
10311,1400000US17031831300
10314,1400000US17031191000
10316,1400000US17031191000
10318,1400000US17031190900
10319,1400000US17031190900
10320,1400000US17031190900
10322,1400000US17031190100
10323,1400000US17031190100
10324,1400000US17031190100
10325,1400000US17031190100
10326,1400000US17031151002
10328,1400000US17031151002
10329,1400000US17031151002
10330,1400000US17031831700
10331,1400000US17031831700
10333,1400000US17031831700
10334,1400000US17031831700
10336,1400000US17031831700
10337,1400000US17031831700
10338,1400000US17031831700
10339,1400000US17031814200
10341,1400000US17031814200
10342,1400000US17031814200
10343,1400000US17031814200
10345,1400000US17031814200
10346,1400000US17031814200
10352,1400000US17031560200
10353,1400000US17031560200
10354,1400000US17031560200
10355,1400000US17031835200
10358,1400000US17031980100
10359,1400000US17031820901
10360,1400000US17031820901
10361,1400000US17031820901
10363,1400000US17031820901
10364,1400000US17031820902
10368,1400000US17031650500
10370,1400000US17031650500
10383,1400000US17031650500
10384,1400000US17031650500
10385,1400000US17031650500
10386,1400000US17031640800
10387,1400000US17031640800
10388,1400000US17031640800
10389,1400000US17031640100
10392,1400000US17031835200
10393,1400000US17031560100
10394,1400000US17031560100
10395,1400000US17031560100
10401,1400000US17031814200
10402,1400000US17031814200
10404,1400000US17031814200
10406,1400000US17031814200
10407,1400000US17031814200
10408,1400000US17031814200
10411,1400000US17031831700
10412,1400000US17031160100
10414,1400000US17031140400
10415,1400000US17031140400
10416,1400000US17031140400
10417,1400000US17031140400
10418,1400000US17031130200
10419,1400000US17031130200
10420,1400000US17031120300
10421,1400000US17031120300
10422,1400000US17031120300
10423,1400000US17031120300
10424,1400000US17031120300
10425,1400000US17031120300
10426,1400000US17031120300
10427,1400000US17031807900
10428,1400000US17031807900
10429,1400000US17031807900
10430,1400000US17031807900
10431,1400000US17031807900
10432,1400000US17031807900
10433,1400000US17031807900
10434,1400000US17031807900
10435,1400000US17031807700
10436,1400000US17031807700
10437,1400000US17031807700
10438,1400000US17031807400
10439,1400000US17031807400
10440,1400000US17031807400
10441,1400000US17031807400
10442,1400000US17031807200
10443,1400000US17031807200
10444,1400000US17031807200
10445,1400000US17031807000
10446,1400000US17031806900
10447,1400000US17031806900
10448,1400000US17031806900
10449,1400000US17031806900
10450,1400000US17031806900
10451,1400000US17031806900
10453,1400000US17031806900
10455,1400000US17031807300
10456,1400000US17031807200
10457,1400000US17031807300
10458,1400000US17031807300
10459,1400000US17031807300
10460,1400000US17031807300
10462,1400000US17031807700
10463,1400000US17031807700
10464,1400000US17031807700
10465,1400000US17031807700
10466,1400000US17031807900
10468,1400000US17031807900
10469,1400000US17031807900
10470,1400000US17031807900
10471,1400000US17031807900
10472,1400000US17031807900
10473,1400000US17031807900
10474,1400000US17031120200
10475,1400000US17031120200
10476,1400000US17031120200
10477,1400000US17031120200
10480,1400000US17031120200
10483,1400000US17031120400
10484,1400000US17031120400
10485,1400000US17031120400
10486,1400000US17031120400
10487,1400000US17031120400
10488,1400000US17031120400
10489,1400000US17031150200
10490,1400000US17031150200
10491,1400000US17031150200
10493,1400000US17031161000
10495,1400000US17031980100
10496,1400000US17031620300
10498,1400000US17031620300
10499,1400000US17031620300
10500,1400000US17031620300
10501,1400000US17031620300
10502,1400000US17031620400
10504,1400000US17031620400
10505,1400000US17031620400
10506,1400000US17031620400
10507,1400000US17031630900
10509,1400000US17031630900
10510,1400000US17031630900
10511,1400000US17031630800
10512,1400000US17031630800
10513,1400000US17031630800
10514,1400000US17031630800
10515,1400000US17031835100
10516,1400000US17031835100
10517,1400000US17031835100
10518,1400000US17031835100
10519,1400000US17031835100
10520,1400000US17031835100
10521,1400000US17031835100
10522,1400000US17031670500
10523,1400000US17031670500
10524,1400000US17031670400
10525,1400000US17031670400
10526,1400000US17031670300
10527,1400000US17031670300
10528,1400000US17031670200
10529,1400000US17031670200
10530,1400000US17031670100
10531,1400000US17031670100
10532,1400000US17031680500
10533,1400000US17031680500
10534,1400000US17031834700
10535,1400000US17031834700
10536,1400000US17031834700
10537,1400000US17031834700
10538,1400000US17031834700
10539,1400000US17031834600
10543,1400000US17031834500
10544,1400000US17031400500
10545,1400000US17031400500
10547,1400000US17031400400
10548,1400000US17031400400
10549,1400000US17031400400
10550,1400000US17031400300
10551,1400000US17031400300
10552,1400000US17031836200
10553,1400000US17031836200
10559,1400000US17031411200
10561,1400000US17031411200
10562,1400000US17031411100
10563,1400000US17031411100
10565,1400000US17031411000
10566,1400000US17031410900
10567,1400000US17031410800
10568,1400000US17031410800
10569,1400000US17031410800
10570,1400000US17031410700
10571,1400000US17031410700
10572,1400000US17031410700
10575,1400000US17031410600
10577,1400000US17031410500
10578,1400000US17031410500
10579,1400000US17031400300
10580,1400000US17031400300
10581,1400000US17031400300
10582,1400000US17031400300
10583,1400000US17031400300
10584,1400000US17031400300
10586,1400000US17031836100
10589,1400000US17031835600
10591,1400000US17031835600
10592,1400000US17031843800
10593,1400000US17031843800
10594,1400000US17031843800
10595,1400000US17031612100
10596,1400000US17031612100
10597,1400000US17031612000
10598,1400000US17031612000
10599,1400000US17031611900
10600,1400000US17031611900
10601,1400000US17031611900
10602,1400000US17031611900
10603,1400000US17031611800
10604,1400000US17031611800
10605,1400000US17031611700
10606,1400000US17031611700
10607,1400000US17031611600
10608,1400000US17031611600
10609,1400000US17031611600
10610,1400000US17031630600
10611,1400000US17031630500
10612,1400000US17031630500
10613,1400000US17031630500
10614,1400000US17031630500
10615,1400000US17031630400
10616,1400000US17031630400
10617,1400000US17031630400
10618,1400000US17031630400
10619,1400000US17031630300
10621,1400000US17031630300
10622,1400000US17031630300
10624,1400000US17031620100
10625,1400000US17031620100
10626,1400000US17031620100
10627,1400000US17031620200
10628,1400000US17031620200
10629,1400000US17031620200
10632,1400000US17031620200
10633,1400000US17031620200
10635,1400000US17031980100
10780,1400000US17031691100
10781,1400000US17031691000
10782,1400000US17031691000
10783,1400000US17031691000
10784,1400000US17031691000
10785,1400000US17031691000
10786,1400000US17031691000
10789,1400000US17031690900
10790,1400000US17031690900
10792,1400000US17031841800
10794,1400000US17031841800
10795,1400000US17031841800
10796,1400000US17031841800
10798,1400000US17031430400
10799,1400000US17031430400
10801,1400000US17031430500
10802,1400000US17031430500
10804,1400000US17031430500
10805,1400000US17031430500
10807,1400000US17031430600
10809,1400000US17031430600
10812,1400000US17031430600
10813,1400000US17031430700
10814,1400000US17031430700
10816,1400000US17031430700
10817,1400000US17031430700
10818,1400000US17031430700
10819,1400000US17031430102
10821,1400000US17031430102
10822,1400000US17031430102
10824,1400000US17031430101
10826,1400000US17031430200
10827,1400000US17031430200
10828,1400000US17031430200
10831,1400000US17031430300
10832,1400000US17031430300
10833,1400000US17031430300
10836,1400000US17031841800
10837,1400000US17031841800
10840,1400000US17031690500
10841,1400000US17031690500
10842,1400000US17031690500
10845,1400000US17031690500
10846,1400000US17031690400
10847,1400000US17031690400
10849,1400000US17031690400
10850,1400000US17031690400
10851,1400000US17031431400
10855,1400000US17031431302
10856,1400000US17031431302
10857,1400000US17031431302
10858,1400000US17031430800
10859,1400000US17031430800
10860,1400000US17031430800
10861,1400000US17031430800
10862,1400000US17031430900
10863,1400000US17031430900
10864,1400000US17031430900
10865,1400000US17031430900
10866,1400000US17031430900
10867,1400000US17031430400
10868,1400000US17031430400
10870,1400000US17031430400
10872,1400000US17031841800
10873,1400000US17031841800
10875,1400000US17031841800
10876,1400000US17031841800
10877,1400000US17031690900
10878,1400000US17031690900
10879,1400000US17031690900
10882,1400000US17031691000
10883,1400000US17031691000
10884,1400000US17031691100
10885,1400000US17031691100
10886,1400000US17031691100
10889,1400000US17031691100
10890,1400000US17031691100
10891,1400000US17031691100
10892,1400000US17031681300
10893,1400000US17031681300
10894,1400000US17031681300
10895,1400000US17031681300
10896,1400000US17031681400
10897,1400000US17031681400
10898,1400000US17031681400
10899,1400000US17031710200
10900,1400000US17031671900
10901,1400000US17031671900
10902,1400000US17031671900
10903,1400000US17031672000
10904,1400000US17031672000
10905,1400000US17031672000
10906,1400000US17031672000
10907,1400000US17031672000
10908,1400000US17031672000
10909,1400000US17031672000
10910,1400000US17031672000
10911,1400000US17031672000
10912,1400000US17031672000
10913,1400000US17031671900
10914,1400000US17031671900
